"","Name","Address","City","State","Zip","Phone_Number"
"2481","ONE STOP #3","1807 LINCOLN WAY E","SOUTH BEND","IN","46613-3422","(574) 288-8850"
"2482","SOUTH BEND CHOCOLATE CO.","3300 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 233-2577"
"2483","POP'S PLACE INC","2035 S MICHIGAN ST","SOUTH BEND","IN","46613-2326","(574) 286-6115"
"2484","TOM & LIN'S KITCHENETTE","2221 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 289-1513"
"2485","PIZZA HUT","3697 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 273-0678"
"2486","SOUTH BANK LOUNGE","1763 LINCOLN WAY E","SOUTH BEND","IN","46613-3420","(574) 232-1980"
"2487","LONG JOHN SILVER'S #43","319 N HICKORY RD","SOUTH BEND","IN","46615-3303","(574) 288-6847"
"2488","WINGS, ETC","2051 E IRELAND RD","SOUTH BEND","IN","46614-2908","(574) 291-0077"
"2489","CITY LIMITS LOUNGE","1807 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 288-3636"
"2490","J & R LINCOLNWAY GRILL","1003 LINCOLN WAY W","SOUTH BEND","IN","46616-1147","(574) 233-7814"
"2491","SMG F&B LLC (SAVOR) CENTER CAF","120 S SAINT JOSEPH ST","SOUTH BEND","IN","46601","(864) 598-8604"
"2492","REIN JUICERY","2036 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 520-1874"
"2493","CIAO'S ITALIAN BAKERY","123 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 289-2426"
"2494","SOUTH BEND BREW WERKS","216 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 334-0356"
"2495","BOOTLEG'ERS","1302 FORD ST","SOUTH BEND","IN","46619","(574) 234-0744"
"2496","GREAT HARVEST BREAD CO.","1105 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 271-1100"
"2497","7-ELEVEN","333 S LOGAN ST","SOUTH BEND","IN","46601","(574) 232-8916"
"2498","SOUTHERN STYLE COOKIN'","3314 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 243-1500"
"2499","SUBWAY OF SOUTH BEND III, INC","1110 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-0354"
"2500","RIVER CITY CAFE","321 E WALTER ST","SOUTH BEND","IN","46614","(574) 299-4768"
"2501","CHICK-FIL-A","4555 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 968-0351"
"2502","K'S GRILL & PUB","1733 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 277-2527"
"2503","TAQUERIA EL AGUILA","2208 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 287-1537"
"2504","LITTLE CAESARS PIZZA","4329 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 855-3654"
"2505","HOWARD PARK GENERAL STORE","609 E JEFFERSON BLVD","SOUTH BEND","IN","46617","(574) 000-0000"
"2506","WAL-MART #2680","3701 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 243-4915"
"2507","TAPHOUSE ON THE EDGE","1803 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 247-9293"
"2508","FALCON EXPRESS","3417 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 855-1429"
"2509","SOUTH BEND CHOCOLATE CO.","122 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 233-2577"
"2510","CALVARY BAPTIST CHURCH","3001 W CLEVELAND RD","SOUTH BEND","IN","46628","(574) 272-8334"
"2511","BOB'S PUB/RETO, INC","1406 PORTAGE AVE","SOUTH BEND","IN","46616","(574) 233-0635"
"2512","NEW CHINA RESTAURANT","920 ERSKINE PLZ","SOUTH BEND","IN","46614","(574) 291-9324"
"2513","LA ROSITA","2909 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 246-0445"
"2514","CANTEEN SERVICES / SBT","225 W COLFAX AVE","SOUTH BEND","IN","46601","(800) 234-7650"
"2515","JENNY'S BAKERY","740 S WALNUT ST","SOUTH BEND","IN","46619","(574) 283-0211"
"2516","KENNEDY WATER PARK CONC.","2700 WESTMOOR ST","SOUTH BEND","IN","46624","(574) 235-9407"
"2517","MY PLACE ENTERPRISES","1509 PORTAGE AVE","SOUTH BEND","IN","46616","(574) 233-0157"
"2518","THE COFFEE SPOT","3201 SUGAR MAPLE BUSINESS CT","SOUTH BEND","IN","46628","(574) 288-0398"
"2519","POTAWATOMI POOL CONCESSION","2000 WALL ST","SOUTH BEND","IN","46615","(574) 235-9438"
"2520","SAINT JOSEPH SCHOOL","216 N HILL ST","SOUTH BEND","IN","46617","(574) 234-0451"
"2521","7-ELEVEN #32587","901 S MAYFLOWER RD","SOUTH BEND","IN","46615","(574) 287-8814"
"2522","STUDEBAKER GOLF COURSE","718 E CALVERT ST","SOUTH BEND","IN","46613","(574) 287-6634"
"2523","LONG JOHN SILVER'S #42","920 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-1220"
"2524","SAINT JOHN THE BAPTIST CATHOLI","3616 SAINT JOHNS WAY","SOUTH BEND","IN","46628","(574) 232-9849"
"2525","SHOWPLACE 16 - 8881","450 W CHIPPEWA AVE","SOUTH BEND","IN","46614","(574) 299-6060"
"2526","STUDEBAGEL'S","1801 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 277-4440"
"2527","SAINT JOSEPH COUNTY JUVENILE J","1000 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 235-5402"
"2528","BRYAN'S PIANO BARR","2410 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 251-0542"
"2529","SUMMIT CLUB OF S.B., INC.","211 W WASHINGTON ST","SOUTH BEND","IN","46601","(574) 232-3081"
"2530","BAKER'S DOZEN BAKESHOP","2909 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 289-9559"
"2531","REGGIO'S EXPRESS","1631 EDISON RD","SOUTH BEND","IN","46637","(574) 271-6930"
"2532","SIAM THAI RESTAURANT","211 N MAIN ST","SOUTH BEND","IN","46601","(574) 232-4445"
"2533","CAFE 211","211 N EDDY ST","SOUTH BEND","IN","46617","(574) 299-9126"
"2534","SPEEDWAY #6620","1706 SOUTH BEND AVE","SOUTH BEND","IN","46635","(574) 271-8385"
"2535","SPEEDWAY #8531","2702 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 282-2402"
"2536","CLUB FEVER","222 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 234-5200"
"2537","MC DONALD'S 3597","4711 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-8838"
"2538","ANTONIO'S","2227 FRANKLIN ST","SOUTH BEND","IN","46613","(574) 233-6114"
"2539","BLUE HERON, INC","5440 NIMTZ PKWY","SOUTH BEND","IN","46628-6115","(574) 233-3091"
"2540","LASALLE GRILL","115 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 288-1155"
"2541","NAVARRE INTERMEDIATE SCHOOL","4702 FORD ST","SOUTH BEND","IN","46619","(574) 283-7355"
"2542","CAFE NAVARRE","101 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 968-8101"
"2543","FIRST BAPTIST CHURCH OF S.B.","3010 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 294-4141"
"2544","LASALLE GRILL","115 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 288-1155"
"2545","PERLEY FINE ARTS SCHOOL","740 N EDDY ST","SOUTH BEND","IN","46617","(574) 283-8741"
"2546","MACRI'S BAKERY & DELI","214 N NILES AVE","SOUTH BEND","IN","46617","(574) 282-1010"
"2547","ARBY'S ROAST BEEF #1157","3425 LINCOLN WAY W","SOUTH BEND","IN","46628-1454","(574) 233-5592"
"2548","MURPHY'S BACKYARD PUB","3601 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 233-5968"
"2549","STUDEBAKER PRIMARY SCHOOL","724 E DUBAIL AVE","SOUTH BEND","IN","46613","(574) 283-7607"
"2550","LINCOLN PRIMARY SCHOOL","1425 E CALVERT ST","SOUTH BEND","IN","46613","(574) 283-8988"
"2551","O G CHINESE RESTAURANT","1341 PORTAGE AVE","SOUTH BEND","IN","46680","(574) 289-8899"
"2552","MARQUETTE MONTESSORI SCHOOL","1818 BERGAN ST","SOUTH BEND","IN","46628","(574) 283-8397"
"2553","BENDIX FAMILY RESTAURANT","4920 W WESTERN AVE","SOUTH BEND","IN","46601","(574) 287-3037"
"2554","MUESSEL PRIMARY SCHOOL","1021 BLAINE AVE","SOUTH BEND","IN","46616","(574) 283-7809"
"2555","SAY ""CHEESECAKE"" BAKERY","213 N MAIN ST","SOUTH BEND","IN","46601","(574) 233-2233"
"2556","LITTLE CAESAR","4640 S MICHIGAN ST","SOUTH BEND","IN","46614","(847) 286-1140"
"2557","ROCCO'S RESTAURANT","537 N SAINT LOUIS BLVD","SOUTH BEND","IN","46617","(574) 233-2464"
"2558","SUBWAY #035","6424 W BRICK RD","SOUTH BEND","IN","46628","(574) 272-1203"
"2559","SUMMIT CLUB OF S.B., INC.","211 W WASHINGTON ST","SOUTH BEND","IN","46601","(574) 232-3081"
"2560","BYERS SOFTBALL COMPLEX","1300 S MAYFLOWER RD","SOUTH BEND","IN","46619","(574) 282-1449"
"2561","THE ORIGINAL PANCAKE HOUSE","1430 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 232-3220"
"2562","TOSCANA PIZZA & PASTA","1724 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 247-7010"
"2563","CONGO CAFE","500 S GREENLAWN AVE","SOUTH BEND","IN","46615","(574) 235-5614"
"2564","ROCCO'S RESTAURANT","537 N SAINT LOUIS BLVD","SOUTH BEND","IN","46617","(574) 233-2464"
"2565","ALL OCCASIONS CATERING, INC","1430 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 274-3207"
"2566","BREAD 4 LIFE BAKERY","1406 E EWING AVE","SOUTH BEND","IN","46614","(574) 968-7001"
"2567","PAPA JOHN'S #5","928 S MAYFLOWER RD","SOUTH BEND","IN","46619","(502) 935-6329"
"2568","PALACIO TROPICAL","2012 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-9074"
"2569","ELKS LODGE #235","3535 MCKINLEY AVE","SOUTH BEND","IN","46615","(574) 233-1139"
"2570","ARBY'S ROAST BEEF #877","4615 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-1208"
"2571","RICO'S FILLING STATION & GRILL","1841 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 299-8900"
"2572","AMERICAN LEGION POST 303","2503 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 287-0057"
"2573","TAQUERIA CHICAGO","2920 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 234-6775"
"2574","CIAO'S RESTAURANT","501 N NILES AVE","SOUTH BEND","IN","46617","(574) 289-2426"
"2575","SUBWAY OF SOUTH BEND X","700 W IRELAND RD","SOUTH BEND","IN","46614","(574) 231-9209"
"2576","WENDY'S #562","3401 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 287-6644"
"2577","SAINT MARY PARISH PNCC","1601 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 233-1961"
"2578","MI COCINITA","4333 W WESTERN AVE","SOUTH BEND","IN","46619-2614","(574) 288-4131"
"2579","VOLCANO RESTAURANT","3700 LINCOLN WAY W","SOUTH BEND","IN","46601","(574) 287-5775"
"2580","CLUB LANDING","1717 LINCOLN WAY E","SOUTH BEND","IN","46613-3420","(574) 289-4122"
"2581","SOUTH BEND MAENNERCHOR CLUB","219 SYCAMORE ST","SOUTH BEND","IN","46617","(574) 288-9343"
"2582","WHITE HOUSE","1444 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 289-8061"
"2583","TASTE OF MEXICO","2637 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 232-8960"
"2584","EMPORIUM RESTAURANT-OLD","121 S NILES AVE","SOUTH BEND","IN","46601","(574) 234-9000"
"2585","BRUNO'S ORIGINAL PIZZA","2610 PRAIRIE AVE","SOUTH BEND","IN","46614","(574) 288-3320"
"2586","BISTRO ON THE RACE","501 N NILES AVE","SOUTH BEND","IN","46617","(574) 233-5000"
"2587","ELVA'S FIESTA CLUB","1024 W INDIANA AVE","SOUTH BEND","IN","46613","(574) 287-9203"
"2588","PEDRO'S FAMILY RESTAURNT","3314 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 273-3124"
"2589","TAQUERIA EL AGUILA","2208 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 287-1537"
"2590","LONG JOHN SILVER'S #40","4949 W WESTERN AVE","SOUTH BEND","IN","46601","(812) 482-3212"
"2591","AIR HOST SNACK BAR CONCOURSE A","4667 PROGRESS DR","SOUTH BEND","IN","46628","(574) 289-8786"
"2592","CHINA HOUSE","2222 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 232-9828"
"2593","MADISON OYSTER BAR","129 N MAIN ST","SOUTH BEND","IN","46601","(574) 288-3776"
"2594","BILL'S PLACE RESTAURANT","2105 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 282-2002"
"2595","SUBWAY OF SOUTH BEND III, INC","1110 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-0354"
"2596","PORTAGE CAFE","1519 PORTAGE AVE","SOUTH BEND","IN","46617","(574) 288-2867"
"2597","SEAHORSE II CABARET","1902 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 237-9139"
"2598","NEW CHINA RESTAURANT","920 ERSKINE PLZ","SOUTH BEND","IN","46614","(574) 291-9324"
"2599","TRIO'S RESTAURANT & JAZZ CLUB","129 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 288-8746"
"2600","KING'S EXPRESS","3601 EDISON RD","SOUTH BEND","IN","46615","(574) 271-8811"
"2601","KING'S EXPRESS","3601 EDISON RD","SOUTH BEND","IN","46615","(574) 271-8811"
"2602","VOLCANO RESTAURANT","3700 LINCOLN WAY W","SOUTH BEND","IN","46601","(574) 287-5775"
"2603","AMER. LEGION PULASKI POST 357","5414 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 234-5073"
"2604","FIRST BRETHREN CHURCH","4909 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 291-4909"
"2605","CULVER'S OF SOUTH BEND","4402 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 299-9130"
"2606","CHICK-FIL-A","4555 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 968-0351"
"2607","CALVARY BAPTIST CHURCH","3001 W CLEVELAND RD","SOUTH BEND","IN","46628","(574) 272-8334"
"2608","CHICAGO ICE CREAM & MORE","2517 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 234-0166"
"2609","MINDY'S DOWNTOWN GRILL","120 W LASALLE AVE","SOUTH BEND","IN","46601","(574) 237-0819"
"2610","MAIN STREET PUB","2046 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 271-9898"
"2611","LA ROSITA","2909 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 246-0445"
"2612","PEDDLER'S PUB","904 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-9192"
"2613","MACRI'S ITALIAN KITCHEN","315 W IRELAND RD","SOUTH BEND","IN","46614","(574) 231-0200"
"2614","SAMUEL MANCINO'S","3302 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 271-3650"
"2615","ERSKINE GOLF COURSE","4201 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-5587"
"2616","CHUCK'S TAVERN","1201 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 289-9457"
"2617","SAINT JOSEPH COUNTY JAIL","401 W SAMPLE ST","SOUTH BEND","IN","46601","(574) 245-6508"
"2618","TEMPLE BETH-EL","305 W MADISON ST","SOUTH BEND","IN","46601","(574) 234-4402"
"2619","BLUE HERON, INC","5440 NIMTZ PKWY","SOUTH BEND","IN","46628-6115","(574) 233-3091"
"2620","FIDDLER'S HEARTH, INC","127 N MAIN ST","SOUTH BEND","IN","46601","(574) 232-2853"
"2621","MURPHY USA #7430","620 W IRELAND RD","SOUTH BEND","IN","46614","(870) 875-7699"
"2622","TAPHOUSE ON THE EDGE","1803 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 247-9293"
"2623","CANTEEN SERVICES","4402 TECHNOLOGY DR","SOUTH BEND","IN","46628","(574) 234-7650"
"2624","BROADWAY CHRISTIAN PARISH","1412 CARROLL ST","SOUTH BEND","IN","46613","(574) 289-0333"
"2625","RALLY'S","2021 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 234-3407"
"2626","WISEGUYS","3421 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 234-2670"
"2627","MC DONALD'S 2982","3221 LINCOLN WAY W","SOUTH BEND","IN","46628-1450","(574) 400-0775"
"2628","JOE'S TAVERN","1201 DUNHAM ST","SOUTH BEND","IN","46619","(574) 237-9182"
"2629","JOVI'S LOUNGE","1905 MIAMI ST","SOUTH BEND","IN","46614","(574) 289-3770"
"2630","MARTIN'S SUPER MARKETS #10","2081 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 272-6922"
"2631","KING GYROS EXPRESS","2717 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 231-8983"
"2632","ANGELOS FAMILY RESTAURANT","4301 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 299-9614"
"2633","KING GYROS EXPRESS","2717 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 231-8983"
"2634","KFC #182","4207 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 291-0083"
"2635","7-ELEVEN #30171","4106 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 233-1621"
"2636","SPEEDWAY #8531","2702 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 282-2402"
"2637","TIPPECANOE PLACE RESTAURANT","620 W WASHINGTON ST","SOUTH BEND","IN","46601","(574) 234-9077"
"2638","CORBY'S LOUNGE, INC","441 E LASALLE AVE","SOUTH BEND","IN","46601","(574) 233-5326"
"2639","SAINT JOSEPH COUNTY JUVENILE J","1000 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 235-5402"
"2640","SIAM THAI RESTAURANT","211 N MAIN ST","SOUTH BEND","IN","46601","(574) 232-4445"
"2641","RESIDENCE INN","716 N NILES AVE","SOUTH BEND","IN","46617","(574) 289-5555"
"2642","7-ELEVEN #30171","4106 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 233-1621"
"2643","FIDDLER'S HEARTH, INC","127 N MAIN ST","SOUTH BEND","IN","46601","(574) 232-2853"
"2644","KING GYROS OF LINCOLNWAY WEST","3417 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 232-8901"
"2645","SUBWAY OF SOUTH BEND V, INC","113 W WASHINGTON ST","SOUTH BEND","IN","46601","(574) 289-1288"
"2646","SKINNY'S CONEY CONCESSIONS","0 OUTSIDE CITY LIMITS","SOUTH BEND","IN","46601","(574) 210-6058"
"2647","KELLY'S PUB","1150 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 287-7379"
"2648","SMOKE SHOP MINI MART","1712 LINCOLN WAY E","SOUTH BEND","IN","46613","(574) 232-2535"
"2649","SPEEDWAY #6674/SUBWAY #6628","6161 W BRICK RD","SOUTH BEND","IN","46628","(574) 277-4206"
"2650","OUR LADY OF THE ROAD","744 S MAIN ST",NA,NA,"46618","(574) 520-7745"
"2651","SAINT JOSEPH SCHOOL","216 N HILL ST","SOUTH BEND","IN","46617","(574) 234-0451"
"2652","KWIK MART","2603 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 289-1860"
"2653","SAM'S FOOD MARKET","1336 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 289-8957"
"2654","SUBWAY #035","6424 W BRICK RD","SOUTH BEND","IN","46628","(574) 272-1203"
"2655","SAINTS MEMORIAL C.O.G.I.C.","323 LIBERTY ST","SOUTH BEND","IN","46619-2044","(574) 289-5060"
"2656","SUBWAY OF SOUTH BEND IX, INC","5316 W WESTERN AVE","SOUTH BEND","IN","46614","(574) 234-4338"
"2657","SONIC RESTAURANTS, INC","3906 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 273-9340"
"2658","SONIC RESTAURANTS, INC","3906 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 273-9340"
"2659","MCCLURE OIL #51","6220 US 31 S","SOUTH BEND","IN","46615","(765) 674-9771"
"2660","U CAN PAINT 2 INC","2045 SOUTH BEND AVE","SOUTH BEND","IN","46637-5642","(574) 387-3839"
"2661","P & G FAMILY RESTAURANT 2","1140 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 246-1812"
"2662","THE VIEW TAVERN","515 E JEFFERSON BLVD","SOUTH BEND","IN","46601","(574) 288-8439"
"2663","MIAMI STOP AND GO","1914 MIAMI ST","SOUTH BEND","IN","46601","(574) 288-5222"
"2664","BELL-MART BP","3627 MCKINLEY AVE","SOUTH BEND","IN","46615","(574) 287-9926"
"2665","EMMAUS LUTHERAN CHURCH","929 MILTON ST","SOUTH BEND","IN","46613","(574) 287-4151"
"2666","SONIC RESTAURANTS, INC","3906 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 273-9340"
"2667","CAREER ACADEMY SOUTH BEND","3801 CRESCENT CIR","SOUTH BEND","IN","46628","(574) 299-9800"
"2668","ONE STOP #2","3425 LINCOLN WAY W","SOUTH BEND","IN","46628-1454","(574) 233-8403"
"2669","MITCH'S CORNER SPORTS BAR","1516 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 855-2365"
"2670","JOVI'S LOUNGE","1905 MIAMI ST","SOUTH BEND","IN","46614","(574) 289-3770"
"2671","HAMMES BOOKSTORE & CAFE","1234 N EDDY ST","SOUTH BEND","IN","46617","(574) 287-6954"
"2672","KWIK MART","2603 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 289-1860"
"2673","HUNGRY HOWIE'S PIZZA","2035 E IRELAND RD","SOUTH BEND","IN","46614","(574) 231-1100"
"2674","LANE'S DAIRY QUEEN BRAZIER","2015 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 271-1102"
"2675","PITTS BBQ","1526 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 232-0667"
"2676","JOVI'S LOUNGE","1905 MIAMI ST","SOUTH BEND","IN","46614","(574) 289-3770"
"2677","MARYCREST MARATHON","2306 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 233-8375"
"2678","SUBWAY OF SOUTH BEND IX, INC","5316 W WESTERN AVE","SOUTH BEND","IN","46614","(574) 234-4338"
"2679","BAKERS BAR & GRILLE","123 N SAINT JOSEPH ST","SOUTH BEND","IN","46601","(574) 245-7274"
"2680","MITCH'S SECOND BASE SPORTS BAR","4407 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 532-7022"
"2681","NEW CHINA RESTAURANT","920 ERSKINE PLZ","SOUTH BEND","IN","46614","(574) 291-9324"
"2682","ECONOMY INN","3233 LINCOLN WAY W","SOUTH BEND","IN","46628-1450","(574) 232-9019"
"2683","RIVER CITY CAFE","321 E WALTER ST","SOUTH BEND","IN","46614","(574) 299-4768"
"2684","LODDY'S","814 S WALNUT ST","SOUTH BEND","IN","46619","(574) 237-1094"
"2685","MEIJER STORE #120","3600 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 273-3468"
"2686","EAST RACE CONCESSION TRAILER","121 S NILES AVE","SOUTH BEND","IN","46601","(574) 235-2621"
"2687","J J FISH & CHICKEN","3622 EDISON RD","SOUTH BEND","IN","46615","(574) 288-4221"
"2688","MATUBA RESTAURANT, LLC","2930 MCKINLEY AVE","SOUTH BEND","IN","46615","(574) 251-0674"
"2689","TEMPLE BETH-EL","305 W MADISON ST","SOUTH BEND","IN","46601","(574) 234-4402"
"2690","THYME OF GRACE","2714 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 288-0552"
"2691","PARAMOUNT RESTAURANT","701 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 234-7372"
"2692","JOE'S TAVERN","1201 DUNHAM ST","SOUTH BEND","IN","46619","(574) 237-9182"
"2693","JIMMY JOHNS GOURMET SANDWICHES","1290 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-1900"
"2694","GOLDEN DRAGON CHINESE REST","3302 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 243-8800"
"2695","LA MAREA BAR","3401 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 329-2055"
"2696","EDIBLE ARRANGEMENTS","123 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 234-8182"
"2697","SUPER 8 MOTEL","4124 AMERITECH DR","SOUTH BEND","IN","46628","(574) 243-0200"
"2698","XAVIER SCHOOL OF EXCELLENCE","3423 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 231-6602"
"2699","TOSCANA PIZZA & PASTA","1724 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 247-7010"
"2700","SOUTH BEND SCOTTISH RITE","427 N MAIN ST","SOUTH BEND","IN","46601","(574) 233-3158"
"2701","SUBWAY","3301 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 855-1449"
"2702","GOOD SHEPHERD LUTHERAN CHURCH","1021 MANCHESTER DR","SOUTH BEND","IN","46615","(574) 232-9418"
"2703","THE FRIENDLY CONFINES","1502 DUNHAM ST","SOUTH BEND","IN","46619","(574) 294-8866"
"2704","QUALITY INN & SUITES","4124 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 288-3800"
"2705","TASTE OF MEXICO","2637 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 232-8960"
"2706","WENDY'S #562","3401 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 287-6644"
"2707","PIZZA HUT - DONT USE","5113 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 234-5155"
"2708","CHRIS' DISHES","112 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 315-3708"
"2709","7-ELEVEN #32573B","501 E LASALLE AVE","SOUTH BEND","IN","46617","(574) 234-5221"
"2710","GOSPEL CENTER MISSIONARY CHURC","930 S 30TH ST","SOUTH BEND","IN","46615","(574) 232-4477"
"2711","KFC","3924 PORTAGE AVE","SOUTH BEND","IN","46628","(269) 683-8666"
"2712","PIZZA HUT","5113 W WESTERN AVE","SOUTH BEND","IN","46619","(506) 328-4631"
"2713","AMER. LEGION PULASKI POST 357","5414 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 234-5073"
"2714","SAINT HEDWIG MEMORIAL CENTER","331 S SCOTT ST","SOUTH BEND","IN","46601","(574) 287-8935"
"2715","PIZZA HUT","1129 N BENDIX DR","SOUTH BEND","IN","46628","(506) 328-4631"
"2716","FAITH APOSTOLIC TEMPLE, INC","911 N BENDIX DR","SOUTH BEND","IN","46628","(574) 288-3515"
"2717","PIZZA HUT","2017 SOUTH BEND AVE","SOUTH BEND","IN","46637","(506) 328-4631"
"2718","BURGER KING # 8448","3403 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 277-4600"
"2719","PURPLE PORCH CO-OP, INC","123 N HILL ST","SOUTH BEND","IN","46617","(574) 287-6724"
"2720","JAN MARIE'S PORTAGE AVE CAFE","1519 PORTAGE AVE","SOUTH BEND","IN","46617","(574) 234-5555"
"2721","O'ROURKES PUBLIC HOUSE","1044 E ANGELA BLVD","SOUTH BEND","IN","46617","(574) 251-0355"
"2722","BROADWAY CHRISTIAN PARISH","1412 CARROLL ST","SOUTH BEND","IN","46613","(574) 289-0333"
"2723","KOSHER FOOD SERVICE","3207 HIGH ST","SOUTH BEND","IN","46614","(574) 231-5168"
"2724","MC DONALD'S 6097","1850 LINCOLN WAY E","SOUTH BEND","IN","46613-3423","(574) 287-9843"
"2725","SAY ""CHEESECAKE"" BAKERY","213 N MAIN ST","SOUTH BEND","IN","46601","(574) 233-2233"
